,Unnamed: 0,Datetime,Tweet Id,Text,Username,likeCount,retweetCount,replyCount,quoteCount,vader_overall_sentiment,vader_neg,vader_pos,vader_neu,vader_compound,NRC_fear,NRC_anger,NRC_anticip,NRC_trust,NRC_surprise,NRC_positive,NRC_negative,NRC_sadness,NRC_disgust,NRC_joy,NRC_overall_emotions,NRC_anticipation
620,620.0,2023-03-08 17:43:18+00:00,1.6335238035015107e+18,"Learning skills requires a fair amount of homework practice. The DBT diary card is designed to track behaviors clients are trying to decrease, and skills trying to increase. 

#Psychology #DialecticalBehaviorTherapy #DBT #DBTSkills #Mindfulness #BPD #Trauma #Anxiety #Depression https://t.co/GVTR3PRnOt",CIBHDr,1.0,0.0,0.0,0.0,"{'neg': 0.179, 'neu': 0.721, 'pos': 0.1, 'compound': -0.5574}",0.179,0.1,0.721,-0.5574,0.1111111111111111,0.0,,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,,0.1111111111111111
621,621.0,2023-03-08 17:42:00+00:00,1.6335234768197468e+18,"“We are seeing what is going on in Nature through filters biased in our favor, much like being ethnocentric in judging other cultures &amp; “races.””

READ BOOK… https://t.co/TXfz80O7WQ #anthro #planetmates #anthropocentrism #psychology #Speciesism #dominion #planetmates

D7V1 9/100 https://t.co/mLhQANBWyg",sillymickel,3.0,1.0,1.0,0.0,"{'neg': 0.05, 'neu': 0.827, 'pos': 0.123, 'compound': 0.4767}",0.05,0.123,0.827,0.4767,0.3333333333333333,0.0,,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,,0.0
622,622.0,2023-03-08 17:40:11+00:00,1.6335230195564544e+18,"Dneska se to týkalo práva #law, veřejné správy #public_administration, zeměpisu #geography. A X krát se to týká i dějepisu #history, základu společenských věd #social_sciences, psychologie #psychology a společenské kultury #social_culture.",ofcmiroslavfrk,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
623,623.0,2023-03-08 17:39:31+00:00,1.633522851260293e+18,"“Well, I want you to consider that we currently have an attitude about our planetmates similar to what White Man has had about indigenous peoples historically.”

READ BOOK&gt; https://t.co/IOcPuKNMzY #anthro #planetmates #anthropocentrism #psychology #Speciesism #dominion

D7V1 9/98 https://t.co/GxAUygVaMf",sillymickel,2.0,1.0,1.0,0.0,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.0772}",0.0,0.034,0.966,0.0772,0.5,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
624,624.0,2023-03-08 17:37:11+00:00,1.6335222647455744e+18,"We are happy to announce that Core Centre has been crowned the Top Choice Psychological Services of 2023 in Mississauga. 

#corecentre #corecentreonline #idealme #idealmefoundation #talk2alex #idealmeenrichment #idealmeenrichmentfoundation #drewaantczak #drantczak #psychology... https://t.co/Aew3crH74H",Core_IdealMe,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.6705}",0.0,0.159,0.841,0.6705,0.0,0.0,,0.25,0.0,0.25,0.0,0.0,0.0,0.25,,0.25
625,625.0,2023-03-08 17:37:00+00:00,1.6335222155293737e+18,"How To Take Care Of Yourself When You Feel Overwhelmed.
#mentalhealth #psychology #Mindset #mentalhealthsupport #powerofmind #selfcare #Wellbeing #BloggingCommunity #personalgrowth 

https://t.co/p2MADFx1af",pathdivinity,1.0,1.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.5267}",0.0,0.196,0.804,0.5267,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
626,626.0,2023-03-08 17:36:17+00:00,1.6335220356147036e+18,"5. If you want to learn to counsel, diagnose and treat children in a clinical setting , intern with a Registered Child Play Therapist or Therapist training in child psychology.  #psychology #thread",AkomaCounseling,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6597}",0.0,0.181,0.819,0.6597,0.0625,0.0625,,0.125,0.0625,0.25,0.0625,0.0625,0.0625,0.125,,0.125
627,627.0,2023-03-08 17:32:35+00:00,1.6335211033302385e+18,"“Apparently when White Man murdered with guns &amp; more sophisticated weaponry it was alright, because it was done in less bloody ways?”

READ BOOK… https://t.co/IOcPuKNMzY #anthro #planetmates #anthropocentrism #psychology #Speciesism #Veils #dominion #SpeciesRelativism

D7V1 9/95 https://t.co/EN8sFHF7an",sillymickel,1.0,1.0,1.0,0.0,"{'neg': 0.199, 'neu': 0.673, 'pos': 0.128, 'compound': -0.5093}",0.199,0.128,0.673,-0.5093,0.2857142857142857,0.14285714285714285,,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,,0.0
628,628.0,2023-03-08 17:28:05+00:00,1.6335199708302295e+18,"🖤🍸💙⚜💖🔥💚🍷New post uploaded today to Creole Bayou blog.🍷💚🔥💖⚜💙🍸🖤

#WritingCommunity  #writersupportingwriters  #Psychology #mentalhealth  #anxiety #depression #howto  #MentalHealthMatters",dolynesaidso,0.0,0.0,0.0,0.0,"{'neg': 0.132, 'neu': 0.376, 'pos': 0.492, 'compound': 0.9846}",0.132,0.492,0.376,0.9846,0.14285714285714285,0.14285714285714285,,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,,0.14285714285714285
629,629.0,2023-03-08 17:24:02+00:00,1.6335189535942574e+18,"Today, and every day, we share our respect and admiration for the power of women and girls around the world.

#InternationalWomensDay #mentalhealth #psychology",MapleCounseling,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.8316}",0.0,0.306,0.694,0.8316,0.0,0.0,,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,,0.18181818181818182
630,630.0,2023-03-08 17:22:49+00:00,1.6335186483996344e+18,"Want to become a better leader?

Charisma is the key.

My #medium article explains how to become more charismatic in 3 steps.

#writing #WritingCommunity #writers #mediumwriters #psychology #selfimprovement #leadership

https://t.co/U1mf4sWUXb",AWRWrites,3.0,2.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4939}",0.0,0.13,0.87,0.4939,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
631,631.0,2023-03-08 17:22:02+00:00,1.6335184492332073e+18,"#PsychologyCongress2023 #CallforAbstracts #Mental_Health_Congress2023 #PsychiatryCongress2023 #FrigateConferences
We are proud to announce our upcoming ""International #Congress on #Psychology &amp; #Behavioral_Sciences"" scheduled during #September 26-28, 2023 in #London, UK. https://t.co/CV7wPQtGVr",DavidPsychiatry,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.4767}",0.0,0.107,0.893,0.4767,0.0,0.0,,0.25,0.0,0.25,0.0,0.0,0.0,0.25,,0.25
632,632.0,2023-03-08 17:21:09+00:00,1.6335182288604488e+18,"“A pride of lions was already tailing the herd. The mother, knowing that the baby would die first, killed it to likely prevent the agonizing death that she knew was coming to it.”

THREAD… https://t.co/TXfz80O7WQ #planetmates #anthropocentrism #psychology #Speciesism

D7V1 9/91 https://t.co/1ncduCwf7v",sillymickel,1.0,1.0,1.0,0.0,"{'neg': 0.288, 'neu': 0.649, 'pos': 0.063, 'compound': -0.9382}",0.288,0.063,0.649,-0.9382,0.16,0.04,,0.04,0.04,0.16,0.16,0.12,0.04,0.12,,0.12
633,633.0,2023-03-08 17:16:57+00:00,1.6335171700629176e+18,"Actividades de Arteterapia con niños https://t.co/xgUZRx3tKq

#elevart #psychology #art #psicología #arte #arteterapia #arttherapy #artthérapie #terapia #barcelona #barcelone",elevartbcn,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,0.0,0.2,,0.2
634,634.0,2023-03-08 17:11:25+00:00,1.6335157776462643e+18,"Happy Woman's Day from Core Centre! 🌹

#corecentre #corecentreonline #idealme #idealmefoundation #idealmeenrichment #idealmeenrichmentfoundation #drewaantczak #drantczak #psychology #corecentrepsychology https://t.co/4lLxxLolkq",Core_IdealMe,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6114}",0.0,0.19,0.81,0.6114,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
635,635.0,2023-03-08 17:11:21+00:00,1.633515762349482e+18,"🗣️Free lecture with Counselling Tutor &amp; 
@ahmad_mamood
 on Anti-discrimination competency.
https://t.co/d8T8KIS3pW

#TherapistTwitter #TherapistsConnect #counselling #psychology #psychotherapy",tadffocus,11.0,9.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
636,636.0,2023-03-08 17:10:53+00:00,1.6335156444601795e+18,"HMU @+1 (334) 471-8028 to  get online class homework, assignment and exam expert help in
nursing assignment.
#online exams
#essayhelp
#Statistics
#Literature 
#psychology
#assignments
#homework
#essay pay
#essay due
#homework
#math 
#economics
#online class",Cateessaypro,1.0,2.0,0.0,0.0,"{'neg': 0.039, 'neu': 0.886, 'pos': 0.075, 'compound': 0.3182}",0.039,0.075,0.886,0.3182,0.3333333333333333,0.0,,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,,0.1111111111111111
637,637.0,2023-03-08 17:10:33+00:00,1.6335155613877944e+18,Learning R... 🙈 #RStudio #rstats #Statistics #psychology #PhD #phdvoice #phdcandidate #phdforum https://t.co/L8TTHqgASh,OrlaNiMhaoinigh,2.0,0.0,1.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
638,638.0,2023-03-08 17:09:02+00:00,1.6335151800292762e+18,"#Anxiety isn't a life sentence! &gt;https://t.co/D8l9n6IHs3

#JoyTrain #MentalHealth #AnxietyRelief #AnxietyHelp #AnxietyPath #AnxietyWarrior #AnxietyAwareness #MentalHealthAwareness #Psychology #Recovery #Mindfulness #IAM #WellnessWednesday #WednesdayMotivation #WednesdayWisdom https://t.co/UMWnAcyRKv",KariJoys,7.0,7.0,0.0,0.0,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.2991}",0.138,0.0,0.862,-0.2991,0.16666666666666666,0.16666666666666666,,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,,0.16666666666666666
639,639.0,2023-03-08 17:06:02+00:00,1.633514424836268e+18,"For our final video of the day, PSI member @suzie_guerin provides us with her take on the theme 'women in #psychology' and discuses the importance of #equity. A special thanks to Suzanne for contributing to our #InternationalWomensDay campaign.

#IWD2023 #IWD23 #EmbraceEquity https://t.co/yyg2gawil2",PsychSocIreland,24.0,6.0,3.0,0.0,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.7964}",0.0,0.172,0.828,0.7964,0.0,0.0,,0.0,0.0,0.6,0.0,0.0,0.0,0.2,,0.2
640,640.0,2023-03-08 17:03:29+00:00,1.633513782323581e+18,"“You can see that these chest-thumpings of humans—even the “scientific” ones of us—have nothing to do with truth.”

READ &amp;/or dwnld entire BOOK free AT SITE... https://t.co/TXfz80O7WQ #anthro #planetmates #anthropocentrism #psychology #Speciesism #dominion #planetmates

D7V1 9/82 https://t.co/JUakcy62TB",sillymickel,2.0,1.0,1.0,0.0,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.5106}",0.0,0.084,0.916,0.5106,0.16666666666666666,0.0,,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
641,641.0,2023-03-08 17:00:01+00:00,1.6335129098997924e+18,"Our relationship with numbers may be more innate than it seems. There is increasing evidence suggesting that newborns have a number sense and it simply becomes more precise with age.  

Read more about it here: https://t.co/yr3uKWYyzA

#cognitiveprocess #psychology https://t.co/dvNZeBi5cr",LabelLaboratory,2.0,1.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.0772}",0.0,0.033,0.967,0.0772,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
642,642.0,2023-03-08 17:00:00+00:00,1.6335129053785088e+18,"The Cheese Rolling Race is BACK! @OzzyManReviews 
https://t.co/kgvmWLVuLf

#dailygiggle #HumorHeals #Humor #Comedy #Research #Psychology #AcademicTwitter",PsychNerdV,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.5983}",0.0,0.273,0.727,0.5983,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
643,643.0,2023-03-08 16:47:25+00:00,1.6335097391695544e+18,"But as great part of communist agents are whit deep theatrical &amp; showman, emotion manipulation and #psychology trainings,
then next You can look in to HOW artistic and beautified way they have expressed their feelings about country,
as often these agents lack genuine #creativity.",LuureAmet,0.0,0.0,1.0,0.0,"{'neg': 0.099, 'neu': 0.673, 'pos': 0.228, 'compound': 0.8573}",0.099,0.228,0.673,0.8573,0.125,0.125,,0.125,0.0,0.25,0.375,0.0,0.0,0.0,,0.0
644,644.0,2023-03-08 16:46:33+00:00,1.6335095194636902e+18,New Research: The effect of social norms on vegetarian choices is moderated by intentions to follow a vegetarian diet in the future: Evidence from a laboratory and field study https://t.co/jK4NtcAaqp #Psychology #Psych,FrontPsychol,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
645,645.0,2023-03-08 16:43:54+00:00,1.6335088518563185e+18,"Your life goals have expiration dates.

#psychology #style",drjefferygoff,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
646,646.0,2023-03-08 16:42:16+00:00,1.6335084430584832e+18,"#Domain #sportspsychology  
#athlete #MLB #NHL #MBA #NFL #Training #SportsDevelopment #coaching #PGA 
#fitness #Motivation #FitnessMotivation 

Once In A LifeTime #DomainForSale

A Brand
A Word
A Term
A .com
https://t.co/sDdRhEIPBW
#Sport #Psychology 

https://t.co/Wgqwgpu1Jb https://t.co/csQygGyKwf",Mxaxzimize,1.0,1.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5423}",0.0,0.13,0.87,0.5423,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
647,647.0,2023-03-08 16:41:17+00:00,1.633508196223701e+18,"Our natural response to reading or hearing about the dark qualities in human nature is to exclude ourselves 
#human #nature #books #life #psychology",Ashok_mishra1,0.0,0.0,0.0,0.0,"{'neg': 0.075, 'neu': 0.827, 'pos': 0.098, 'compound': 0.1531}",0.075,0.098,0.827,0.1531,0.25,0.0,,0.0,0.0,0.25,0.25,0.25,0.0,0.0,,0.0
648,648.0,2023-03-08 16:40:14+00:00,1.6335079327794504e+18,#psychology #freud https://t.co/syDfUfD0B7,FLsociety,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
649,649.0,2023-03-08 16:34:39+00:00,1.6335065268278067e+18,"@s8n ""If the love of money/wealth is the root of all evil, then why do Christian megacultists OBVIOUSLY love it a LOT?""
It's even better, to be honest. #philosophy #psychology #auspol 
@ffrf
@AusRationalist
@The_AU_Show
@AtheistIntelli2
@theglobalatheos
@atheistalliance
@FFBAtheists",BruceRLong,1.0,0.0,1.0,0.0,"{'neg': 0.085, 'neu': 0.635, 'pos': 0.281, 'compound': 0.8807}",0.085,0.281,0.635,0.8807,0.125,0.125,,0.0625,0.0,0.1875,0.0625,0.125,0.125,0.1875,,0.0
650,650.0,2023-03-08 16:33:56+00:00,1.6335063464811151e+18,"6 Habits That Are Secretly Making You Miserable

Breaking the habits that hamper your productivity. This article mentions six habits that secretly make us miserable, but they don't have to.

#psychology #mentalhealth #happiness #productivity #growth https://t.co/mk1HIlCjgS",TMFGThornhill,0.0,0.0,0.0,0.0,"{'neg': 0.094, 'neu': 0.719, 'pos': 0.187, 'compound': 0.7269}",0.094,0.187,0.719,0.7269,0.0,0.09090909090909091,,0.0,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,,0.09090909090909091
651,651.0,2023-03-08 16:32:11+00:00,1.633505905634599e+18,👩‍❤️‍👨 Husband-Wife relationship to make it happen 🤝 #schoolsiraj #family #love #couples #psychology #coimbatorepsychologist #maritalcounseling #relationships https://t.co/t6pMKrPetX,schoolsiraj,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.0,0.181,0.819,0.6369,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,,0.3333333333333333
652,652.0,2023-03-08 16:30:39+00:00,1.6335055171917292e+18,...https://t.co/bmp6hOVmku #Psychology #Therapy #SelfCare #MentalHealth #Anxiety,Psychology101__,0.0,0.0,0.0,0.0,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.1779}",0.254,0.0,0.746,-0.1779,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
653,653.0,2023-03-08 16:30:00+00:00,1.633505354524037e+18,"Η αλληλεπίδραση των ονείρων με το σώμα (μέρος ΙΙ) : Όνειρα που συνδέονται με τη σωματική υγεία ή ασθένεια.
#psychologynowgr #psychology 
https://t.co/BrG8sJ3Mb5",Psychologynowgr,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
654,654.0,2023-03-08 16:29:10+00:00,1.633505147216167e+18,"PSI member @sharonlambert0 speaks about the theme #EmbraceEquity and the importance of #diversity in this video. Thank you Sharon for contributing to the our #InternationalWomensDay campaign! 

#IWD2023 #IWD23 #psychology https://t.co/q5tk0OZcEQ",PsychSocIreland,15.0,4.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.6476}",0.0,0.159,0.841,0.6476,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5
655,655.0,2023-03-08 16:28:36+00:00,1.633505004915966e+18,"Anger is only ever a gift if it results in something beneficial for everyone.

#Anger #Psychology #DeepGreenThoughts #SciComm #Psych",deepgreendesign,0.0,0.0,0.0,0.0,"{'neg': 0.262, 'neu': 0.532, 'pos': 0.206, 'compound': -0.3818}",0.262,0.206,0.532,-0.3818,0.0,0.0,,0.0,0.2,0.4,0.0,0.0,0.0,0.2,,0.2
656,656.0,2023-03-08 16:26:39+00:00,1.6335045115819868e+18,"Happy International Women's Day! I want to celebrate @emmyzen - psychologist, human rights activist, philosopher and existential therapist whose writing and philosophy have shaped the psychologist I am today.  #IWD2023 #InternationalWomensDay #Psychology #WomenInPsychology",drnatalielancer,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8398}",0.0,0.231,0.769,0.8398,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
657,657.0,2023-03-08 16:25:11+00:00,1.633504143410344e+18,"#Rudeness, whether in a close #relationship or via a stranger's #incivility, isn't just upsetting, it may also affect your #mental capacity. New #psychology research suggests how to ""shake it off"" and move on. https://t.co/IAke4qR1RS",swhitbo,2.0,2.0,0.0,0.0,"{'neg': 0.111, 'neu': 0.821, 'pos': 0.068, 'compound': -0.1645}",0.111,0.068,0.821,-0.1645,0.5,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0
658,658.0,2023-03-08 16:23:53+00:00,1.6335038152563876e+18,"Dreams have been my meeting venues, vibrant and unexpected remote connection hubs. I am reiterating over, revisiting and validating my contact list.
#dream #people #sleep #psychology #AI #soul #mind #consciousness",bilalsarimeseli,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.8591}",0.0,0.288,0.712,0.8591,0.125,0.0,,0.0,0.125,0.375,0.125,0.0,0.0,0.125,,0.125
659,659.0,2023-03-08 16:23:50+00:00,1.6335038039947018e+18,"You want to know how #COVID affected students' basic psychological need satisfaction, their interactions at #university and their ideas for #HigherEducation post-covid? Then check out our new publication: https://t.co/NutbJ0OauW

#SDT #research #psychology",KiltzLisa,6.0,1.0,1.0,0.0,"{'neg': 0.046, 'neu': 0.833, 'pos': 0.121, 'compound': 0.3818}",0.046,0.121,0.833,0.3818,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5
660,660.0,2023-03-08 16:21:12+00:00,1.633503140174504e+18,#carlgustavjung #psychology #psychiatry,hidalgodedios,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
661,661.0,2023-03-08 16:17:57+00:00,1.6335023217444332e+18,"Taller de Equilibrio emocional https://t.co/lJzqdqCpQD

#elevart #psychology #art #psicología #arte #arteterapia #arttherapy #artthérapie #terapia #barcelona #barcelone",elevartbcn,0.0,1.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,0.0,0.2,,0.2
662,662.0,2023-03-08 16:17:00+00:00,1.6335020829960847e+18,"The Urinal Test - this really is how we men think😂

And this is what a female Ben Shapiro would look like😂😂

#viralvideo #benshapiro #Men #gender #talkshow #podcast #shorts #toilets #bathroom #naturescall #humour #psychology #strategy #brainteaser #relief #VIDEOS https://t.co/qOP67X1SMH",NeromemOtcha,1.0,0.0,0.0,0.0,"{'neg': 0.081, 'neu': 0.636, 'pos': 0.284, 'compound': 0.9468}",0.081,0.284,0.636,0.9468,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
663,663.0,2023-03-08 16:14:28+00:00,1.6335014479658762e+18,"The way I am actually so excited to see all the GCSE 2023 memes this year even though I did mine last year.

~Can’t wait to see this guy’s face in all the memes again 😭😭

#Gcse2023 #Gcse2022 #alevel2022 #alevel2023 #memes #gcsememes #alevelmemes #biology #chemistry #psychology https://t.co/GR0IOjSfkh",David43925325,1.0,0.0,0.0,0.0,"{'neg': 0.106, 'neu': 0.84, 'pos': 0.053, 'compound': -0.4738}",0.106,0.053,0.84,-0.4738,0.0,0.0,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,,0.2857142857142857
664,664.0,2023-03-08 16:12:41+00:00,1.6335009958200812e+18,"hackernoon: RT @Pepperdine_News: . @drthema, #Psychology professor at #Pepperdine, comments on how people want to feel a sense of security in life. @hackernoon  https://t.co/ufWtKRd5SQ",DanielTechIT,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.0,0.144,0.856,0.4019,0.0,0.0,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,0.0
665,665.0,2023-03-08 16:06:06+00:00,1.6334993424462397e+18,"Join us this Friday 03/10 on #Zoom for our “Trauma, Truth and Care: Opportunities for Psychoanalysis” PPSC Annex by Betty Teng, #LCSW

https://t.co/JKNNVba07u

#NYC #psychology #therapy #socialwork #Trauma #lmsw #psychotherapy #psychoanalysis #counseling #continuingeducation https://t.co/cYJ37fhy9Q",PPSCNYC,1.0,0.0,0.0,0.0,"{'neg': 0.067, 'neu': 0.689, 'pos': 0.245, 'compound': 0.7579}",0.067,0.245,0.689,0.7579,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
666,666.0,2023-03-08 16:04:06+00:00,1.633498837909377e+18,"In our latest newsletter, Human Risk Analyst Josten Peña discusses how salespersons can use four social engineering techniques to benefit themselves and their customers. Please read it here.
https://t.co/l9QdA2ghAY

#socialengineering #psychology #newsletter #socialengineerllc",SocEngineerInc,0.0,0.0,0.0,0.0,"{'neg': 0.056, 'neu': 0.802, 'pos': 0.142, 'compound': 0.4939}",0.056,0.142,0.802,0.4939,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
667,667.0,2023-03-08 16:02:20+00:00,1.6334983941729853e+18,Not All Narcissists Discard #psychology https://t.co/OwMKmjjTwo,andelige,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.1877}",0.0,0.258,0.742,0.1877,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
668,668.0,2023-03-08 16:01:54+00:00,1.6334982856789524e+18,"Andrew and I share key points to support kids' academic journeys. The parent-teacher relationship is important, as are our kids' skills to promote their learning.  Listen in and rate the show! https://t.co/R3nOZQO8iv 

#parentsoftheyear #schoolsuccess  #resilience #psychology https://t.co/prdEbIg9c4",drcarolinebuz,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8221}",0.0,0.225,0.775,0.8221,0.0,0.0,,0.4,0.0,0.4,0.0,0.0,0.0,0.1,,0.1
669,669.0,2023-03-08 16:00:26+00:00,1.6334979167563325e+18,#IntrepidUSA #healthcareathome #hospiceathome #socialworker #socialwork #mentalhealth #mentalhealthawareness #selfcare  #counseling #education #socialworkersunite #psychology #selflove https://t.co/ciGCKHgs6B,intrepidusa_inc,2.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
670,670.0,2023-03-08 15:59:45+00:00,1.6334977436740362e+18,"#RestorativeGloucestershire @RJGlos came to talk to #psychology and #sociology students today. Thank you to Becca &amp; Anneliese for taking the time to explain their roles in #restorativejustice and career paths 

#ncw2023 @careersweek #iwd2023 @womensday #everythingispossible https://t.co/kPBiDW7WFK",6thFormSHS,4.0,2.0,0.0,1.0,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.3612}",0.0,0.067,0.933,0.3612,0.0,0.0,,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,,0.3333333333333333
671,671.0,2023-03-08 15:59:23+00:00,1.6334976506235453e+18,"“I think of the self-actualizing man not as an ordinary man with something added, but rather as the ordinary man with nothing taken away.”

-Abraham Maslow

#humanpotential #psychology #selfactualization #books #reading",MattKaramazov,4.0,1.0,1.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
